strike,dip,rake,weighted_misfit,misfit_fraction,polarity_errors
300,40,100,0.34816265799067697,0.4,2
300,40,110,0.34816265799067697,0.4,2
300,40,120,0.34816265799067697,0.4,2
300,40,130,0.34816265799067697,0.4,2
300,40,140,0.34816265799067697,0.4,2
300,50,70,0.34816265799067697,0.4,2
300,50,80,0.34816265799067697,0.4,2
300,50,90,0.34816265799067697,0.4,2
300,50,100,0.34816265799067697,0.4,2
300,50,110,0.34816265799067697,0.4,2
300,50,120,0.34816265799067697,0.4,2
300,50,130,0.34816265799067697,0.4,2
300,50,140,0.34816265799067697,0.4,2
310,10,-180,0.34816265799067697,0.4,2
310,10,-170,0.34816265799067697,0.4,2
310,10,160,0.34816265799067697,0.4,2
310,10,170,0.34816265799067697,0.4,2
310,20,-180,0.34816265799067697,0.4,2
310,20,-170,0.34816265799067697,0.4,2
310,20,-160,0.34816265799067697,0.4,2
310,20,160,0.34816265799067697,0.4,2
310,20,170,0.34816265799067697,0.4,2
310,30,100,0.34816265799067697,0.4,2
310,30,110,0.34816265799067697,0.4,2
310,30,120,0.34816265799067697,0.4,2
310,30,130,0.34816265799067697,0.4,2
310,30,140,0.34816265799067697,0.4,2
310,30,150,0.34816265799067697,0.4,2
310,40,80,0.34816265799067697,0.4,2
310,40,90,0.34816265799067697,0.4,2
310,40,100,0.34816265799067697,0.4,2
310,40,110,0.34816265799067697,0.4,2
310,40,120,0.34816265799067697,0.4,2
310,40,130,0.34816265799067697,0.4,2
310,40,140,0.34816265799067697,0.4,2
310,40,150,0.34816265799067697,0.4,2
310,50,70,0.34816265799067697,0.4,2
310,50,80,0.34816265799067697,0.4,2
310,50,90,0.34816265799067697,0.4,2
310,50,100,0.34816265799067697,0.4,2
310,50,110,0.34816265799067697,0.4,2
310,50,120,0.34816265799067697,0.4,2
310,50,130,0.34816265799067697,0.4,2
310,50,140,0.34816265799067697,0.4,2
310,50,150,0.34816265799067697,0.4,2
310,60,60,0.34816265799067697,0.4,2
310,60,70,0.34816265799067697,0.4,2
310,60,80,0.34816265799067697,0.4,2
310,60,90,0.34816265799067697,0.4,2
310,60,100,0.34816265799067697,0.4,2
310,60,110,0.34816265799067697,0.4,2
310,60,120,0.34816265799067697,0.4,2
310,60,130,0.34816265799067697,0.4,2
310,60,140,0.34816265799067697,0.4,2
310,60,150,0.34816265799067697,0.4,2
320,10,-180,0.34816265799067697,0.4,2
320,10,-170,0.34816265799067697,0.4,2
320,10,-160,0.34816265799067697,0.4,2
320,10,170,0.34816265799067697,0.4,2
320,20,-180,0.34816265799067697,0.4,2
320,20,-170,0.34816265799067697,0.4,2
320,20,-160,0.34816265799067697,0.4,2
320,20,-150,0.34816265799067697,0.4,2
320,20,170,0.34816265799067697,0.4,2
320,30,110,0.34816265799067697,0.4,2
320,30,120,0.34816265799067697,0.4,2
320,30,130,0.34816265799067697,0.4,2
320,30,140,0.34816265799067697,0.4,2
320,30,150,0.34816265799067697,0.4,2
320,30,160,0.34816265799067697,0.4,2
320,40,90,0.34816265799067697,0.4,2
320,40,100,0.34816265799067697,0.4,2
320,40,110,0.34816265799067697,0.4,2
320,40,120,0.34816265799067697,0.4,2
320,40,130,0.34816265799067697,0.4,2
320,40,140,0.34816265799067697,0.4,2
320,40,150,0.34816265799067697,0.4,2
320,40,160,0.34816265799067697,0.4,2
320,50,70,0.34816265799067697,0.4,2
320,50,80,0.34816265799067697,0.4,2
320,50,90,0.34816265799067697,0.4,2
320,50,100,0.34816265799067697,0.4,2
320,50,110,0.34816265799067697,0.4,2
320,50,120,0.34816265799067697,0.4,2
320,50,130,0.34816265799067697,0.4,2
320,50,140,0.34816265799067697,0.4,2
320,50,150,0.34816265799067697,0.4,2
320,50,160,0.34816265799067697,0.4,2
320,60,60,0.34816265799067697,0.4,2
320,60,70,0.34816265799067697,0.4,2
320,60,80,0.34816265799067697,0.4,2
320,60,90,0.34816265799067697,0.4,2
320,60,100,0.34816265799067697,0.4,2
320,60,110,0.34816265799067697,0.4,2
320,60,120,0.34816265799067697,0.4,2
320,60,130,0.34816265799067697,0.4,2
320,60,140,0.34816265799067697,0.4,2
320,60,150,0.34816265799067697,0.4,2
320,60,160,0.34816265799067697,0.4,2
320,70,70,0.34816265799067697,0.4,2
320,70,80,0.34816265799067697,0.4,2
320,70,90,0.34816265799067697,0.4,2
320,70,100,0.34816265799067697,0.4,2
320,70,110,0.34816265799067697,0.4,2
320,70,120,0.34816265799067697,0.4,2
320,70,130,0.34816265799067697,0.4,2
320,70,140,0.34816265799067697,0.4,2
320,70,150,0.34816265799067697,0.4,2
320,70,160,0.34816265799067697,0.4,2
330,10,-180,0.34816265799067697,0.4,2
330,10,-170,0.34816265799067697,0.4,2
330,10,-160,0.34816265799067697,0.4,2
330,10,-150,0.34816265799067697,0.4,2
330,20,-180,0.34816265799067697,0.4,2
330,20,-170,0.34816265799067697,0.4,2
330,20,-160,0.34816265799067697,0.4,2
330,20,-150,0.34816265799067697,0.4,2
330,20,-140,0.34816265799067697,0.4,2
330,30,120,0.34816265799067697,0.4,2
330,30,130,0.34816265799067697,0.4,2
330,30,140,0.34816265799067697,0.4,2
330,30,150,0.34816265799067697,0.4,2
330,30,160,0.34816265799067697,0.4,2
330,30,170,0.34816265799067697,0.4,2
330,40,100,0.34816265799067697,0.4,2
330,40,110,0.34816265799067697,0.4,2
330,40,120,0.34816265799067697,0.4,2
330,40,130,0.34816265799067697,0.4,2
330,40,140,0.34816265799067697,0.4,2
330,40,150,0.34816265799067697,0.4,2
330,40,160,0.34816265799067697,0.4,2
330,40,170,0.34816265799067697,0.4,2
330,50,70,0.34816265799067697,0.4,2
330,50,80,0.34816265799067697,0.4,2
330,50,90,0.34816265799067697,0.4,2
330,50,100,0.34816265799067697,0.4,2
330,50,110,0.34816265799067697,0.4,2
330,50,120,0.34816265799067697,0.4,2
330,50,130,0.34816265799067697,0.4,2
330,50,140,0.34816265799067697,0.4,2
330,50,150,0.34816265799067697,0.4,2
330,50,160,0.34816265799067697,0.4,2
330,50,170,0.34816265799067697,0.4,2
330,60,70,0.34816265799067697,0.4,2
330,60,80,0.34816265799067697,0.4,2
330,60,90,0.34816265799067697,0.4,2
330,60,100,0.34816265799067697,0.4,2
330,60,110,0.34816265799067697,0.4,2
330,60,120,0.34816265799067697,0.4,2
330,60,130,0.34816265799067697,0.4,2
330,60,140,0.34816265799067697,0.4,2
330,60,150,0.34816265799067697,0.4,2
330,60,160,0.34816265799067697,0.4,2
330,60,170,0.34816265799067697,0.4,2
330,70,80,0.34816265799067697,0.4,2
330,70,90,0.34816265799067697,0.4,2
330,70,100,0.34816265799067697,0.4,2
330,70,110,0.34816265799067697,0.4,2
330,70,120,0.34816265799067697,0.4,2
330,70,130,0.34816265799067697,0.4,2
330,70,140,0.34816265799067697,0.4,2
330,70,150,0.34816265799067697,0.4,2
330,70,160,0.34816265799067697,0.4,2
330,70,170,0.34816265799067697,0.4,2
340,10,-170,0.34816265799067697,0.4,2
340,10,-160,0.34816265799067697,0.4,2
340,10,-150,0.34816265799067697,0.4,2
340,10,-140,0.34816265799067697,0.4,2
340,10,-130,0.34816265799067697,0.4,2
340,20,-170,0.34816265799067697,0.4,2
340,20,-160,0.34816265799067697,0.4,2
340,20,-150,0.34816265799067697,0.4,2
340,20,-140,0.34816265799067697,0.4,2
340,20,-130,0.34816265799067697,0.4,2
340,30,-180,0.34816265799067697,0.4,2
340,30,140,0.34816265799067697,0.4,2
340,30,150,0.34816265799067697,0.4,2
340,30,160,0.34816265799067697,0.4,2
340,30,170,0.34816265799067697,0.4,2
340,40,-180,0.34816265799067697,0.4,2
340,40,110,0.34816265799067697,0.4,2
340,40,120,0.34816265799067697,0.4,2
340,40,130,0.34816265799067697,0.4,2
340,40,140,0.34816265799067697,0.4,2
340,40,150,0.34816265799067697,0.4,2
340,40,160,0.34816265799067697,0.4,2
340,40,170,0.34816265799067697,0.4,2
340,50,-180,0.34816265799067697,0.4,2
340,50,70,0.34816265799067697,0.4,2
340,50,80,0.34816265799067697,0.4,2
340,50,90,0.34816265799067697,0.4,2
340,50,100,0.34816265799067697,0.4,2
340,50,110,0.34816265799067697,0.4,2
340,50,120,0.34816265799067697,0.4,2
340,50,130,0.34816265799067697,0.4,2
340,50,140,0.34816265799067697,0.4,2
340,50,150,0.34816265799067697,0.4,2
340,50,160,0.34816265799067697,0.4,2
340,50,170,0.34816265799067697,0.4,2
340,60,-180,0.34816265799067697,0.4,2
340,60,80,0.34816265799067697,0.4,2
340,60,90,0.34816265799067697,0.4,2
340,60,100,0.34816265799067697,0.4,2
340,60,110,0.34816265799067697,0.4,2
340,60,120,0.34816265799067697,0.4,2
340,60,130,0.34816265799067697,0.4,2
340,60,140,0.34816265799067697,0.4,2
340,60,150,0.34816265799067697,0.4,2
340,60,160,0.34816265799067697,0.4,2
340,60,170,0.34816265799067697,0.4,2
340,70,-180,0.34816265799067697,0.4,2
340,70,80,0.34816265799067697,0.4,2
340,70,90,0.34816265799067697,0.4,2
340,70,100,0.34816265799067697,0.4,2
340,70,110,0.34816265799067697,0.4,2
340,70,120,0.34816265799067697,0.4,2
340,70,130,0.34816265799067697,0.4,2
340,70,140,0.34816265799067697,0.4,2
340,70,150,0.34816265799067697,0.4,2
340,70,160,0.34816265799067697,0.4,2
340,70,170,0.34816265799067697,0.4,2
340,80,-180,0.34816265799067697,0.4,2
340,80,90,0.34816265799067697,0.4,2
340,80,100,0.34816265799067697,0.4,2
340,80,110,0.34816265799067697,0.4,2
340,80,120,0.34816265799067697,0.4,2
340,80,130,0.34816265799067697,0.4,2
340,80,140,0.34816265799067697,0.4,2
340,80,150,0.34816265799067697,0.4,2
340,80,160,0.34816265799067697,0.4,2
340,80,170,0.34816265799067697,0.4,2
350,10,-160,0.34816265799067697,0.4,2
350,10,-150,0.34816265799067697,0.4,2
350,10,-140,0.34816265799067697,0.4,2
350,10,-130,0.34816265799067697,0.4,2
350,10,-120,0.34816265799067697,0.4,2
350,20,-160,0.34816265799067697,0.4,2
350,20,-150,0.34816265799067697,0.4,2
350,20,-140,0.34816265799067697,0.4,2
350,20,-130,0.34816265799067697,0.4,2
350,20,-120,0.34816265799067697,0.4,2
350,30,-180,0.34816265799067697,0.4,2
350,30,-170,0.34816265799067697,0.4,2
350,30,160,0.34816265799067697,0.4,2
350,30,170,0.34816265799067697,0.4,2
350,40,-180,0.34816265799067697,0.4,2
350,40,-170,0.34816265799067697,0.4,2
350,40,130,0.34816265799067697,0.4,2
350,40,140,0.34816265799067697,0.4,2
350,40,150,0.34816265799067697,0.4,2
350,40,160,0.34816265799067697,0.4,2
350,40,170,0.34816265799067697,0.4,2
350,50,-180,0.34816265799067697,0.4,2
350,50,-170,0.34816265799067697,0.4,2
350,50,80,0.34816265799067697,0.4,2
350,50,90,0.34816265799067697,0.4,2
350,50,100,0.34816265799067697,0.4,2
350,50,110,0.34816265799067697,0.4,2
350,50,120,0.34816265799067697,0.4,2
350,50,130,0.34816265799067697,0.4,2
350,50,140,0.34816265799067697,0.4,2
350,50,150,0.34816265799067697,0.4,2
350,50,160,0.34816265799067697,0.4,2
350,50,170,0.34816265799067697,0.4,2
350,60,-180,0.34816265799067697,0.4,2
350,60,-170,0.34816265799067697,0.4,2
350,60,80,0.34816265799067697,0.4,2
350,60,90,0.34816265799067697,0.4,2
350,60,100,0.34816265799067697,0.4,2
350,60,110,0.34816265799067697,0.4,2
350,60,120,0.34816265799067697,0.4,2
350,60,130,0.34816265799067697,0.4,2
350,60,140,0.34816265799067697,0.4,2
350,60,150,0.34816265799067697,0.4,2
350,60,160,0.34816265799067697,0.4,2
350,60,170,0.34816265799067697,0.4,2
350,70,-180,0.34816265799067697,0.4,2
350,70,-170,0.34816265799067697,0.4,2
350,70,90,0.34816265799067697,0.4,2
350,70,100,0.34816265799067697,0.4,2
350,70,110,0.34816265799067697,0.4,2
350,70,120,0.34816265799067697,0.4,2
350,70,130,0.34816265799067697,0.4,2
350,70,140,0.34816265799067697,0.4,2
350,70,150,0.34816265799067697,0.4,2
350,70,160,0.34816265799067697,0.4,2
350,70,170,0.34816265799067697,0.4,2
350,80,-180,0.34816265799067697,0.4,2
350,80,-170,0.34816265799067697,0.4,2
350,80,90,0.34816265799067697,0.4,2
350,80,100,0.34816265799067697,0.4,2
350,80,110,0.34816265799067697,0.4,2
350,80,120,0.34816265799067697,0.4,2
350,80,130,0.34816265799067697,0.4,2
350,80,140,0.34816265799067697,0.4,2
350,80,150,0.34816265799067697,0.4,2
350,80,160,0.34816265799067697,0.4,2
350,80,170,0.34816265799067697,0.4,2
350,90,-180,0.34816265799067697,0.4,2
350,90,-170,0.34816265799067697,0.4,2
350,90,100,0.34816265799067697,0.4,2
350,90,110,0.34816265799067697,0.4,2
350,90,120,0.34816265799067697,0.4,2
350,90,130,0.34816265799067697,0.4,2
350,90,140,0.34816265799067697,0.4,2
350,90,150,0.34816265799067697,0.4,2
350,90,160,0.34816265799067697,0.4,2
350,90,170,0.34816265799067697,0.4,2
30,30,-180,0.36816634884862026,0.4,2
30,30,-170,0.36816634884862026,0.4,2
30,30,110,0.36816634884862026,0.4,2
30,30,120,0.36816634884862026,0.4,2
30,30,130,0.36816634884862026,0.4,2
30,30,140,0.36816634884862026,0.4,2
30,30,150,0.36816634884862026,0.4,2
30,30,160,0.36816634884862026,0.4,2
30,30,170,0.36816634884862026,0.4,2
30,40,-180,0.36816634884862026,0.4,2
30,40,-170,0.36816634884862026,0.4,2
30,40,-160,0.36816634884862026,0.4,2
30,40,-150,0.36816634884862026,0.4,2
30,40,100,0.36816634884862026,0.4,2
30,40,110,0.36816634884862026,0.4,2
30,40,120,0.36816634884862026,0.4,2
30,40,130,0.36816634884862026,0.4,2
30,40,140,0.36816634884862026,0.4,2
30,40,150,0.36816634884862026,0.4,2
30,40,160,0.36816634884862026,0.4,2
30,40,170,0.36816634884862026,0.4,2
30,50,-130,0.36816634884862026,0.4,2
30,50,-120,0.36816634884862026,0.4,2
30,60,-130,0.36816634884862026,0.4,2
40,20,-180,0.36816634884862026,0.4,2
40,20,-170,0.36816634884862026,0.4,2
40,20,-160,0.36816634884862026,0.4,2
40,20,140,0.36816634884862026,0.4,2
40,20,150,0.36816634884862026,0.4,2
40,20,160,0.36816634884862026,0.4,2
40,20,170,0.36816634884862026,0.4,2
40,30,-180,0.36816634884862026,0.4,2
40,30,-170,0.36816634884862026,0.4,2
40,30,-160,0.36816634884862026,0.4,2
40,30,-150,0.36816634884862026,0.4,2
40,30,120,0.36816634884862026,0.4,2
40,30,130,0.36816634884862026,0.4,2
40,30,140,0.36816634884862026,0.4,2
40,30,150,0.36816634884862026,0.4,2
40,30,160,0.36816634884862026,0.4,2
40,30,170,0.36816634884862026,0.4,2
40,40,-180,0.36816634884862026,0.4,2
40,40,-170,0.36816634884862026,0.4,2
40,40,-160,0.36816634884862026,0.4,2
40,40,-150,0.36816634884862026,0.4,2
40,40,-140,0.36816634884862026,0.4,2
40,40,-130,0.36816634884862026,0.4,2
40,40,110,0.36816634884862026,0.4,2
40,40,120,0.36816634884862026,0.4,2
40,40,130,0.36816634884862026,0.4,2
40,40,140,0.36816634884862026,0.4,2
40,40,150,0.36816634884862026,0.4,2
40,40,160,0.36816634884862026,0.4,2
40,40,170,0.36816634884862026,0.4,2
40,50,-180,0.36816634884862026,0.4,2
40,50,-170,0.36816634884862026,0.4,2
40,50,-160,0.36816634884862026,0.4,2
40,50,-150,0.36816634884862026,0.4,2
40,50,-140,0.36816634884862026,0.4,2
40,50,-130,0.36816634884862026,0.4,2
40,50,120,0.36816634884862026,0.4,2
40,50,130,0.36816634884862026,0.4,2
40,50,140,0.36816634884862026,0.4,2
40,50,150,0.36816634884862026,0.4,2
40,50,160,0.36816634884862026,0.4,2
40,50,170,0.36816634884862026,0.4,2
50,10,-180,0.36816634884862026,0.4,2
50,10,-170,0.36816634884862026,0.4,2
50,10,-160,0.36816634884862026,0.4,2
50,10,-150,0.36816634884862026,0.4,2
50,10,160,0.36816634884862026,0.4,2
50,10,170,0.36816634884862026,0.4,2
50,20,-180,0.36816634884862026,0.4,2
50,20,-170,0.36816634884862026,0.4,2
50,20,-160,0.36816634884862026,0.4,2
50,20,-150,0.36816634884862026,0.4,2
50,20,-140,0.36816634884862026,0.4,2
50,20,150,0.36816634884862026,0.4,2
50,20,160,0.36816634884862026,0.4,2
50,20,170,0.36816634884862026,0.4,2
50,30,-180,0.36816634884862026,0.4,2
50,30,-170,0.36816634884862026,0.4,2
50,30,-160,0.36816634884862026,0.4,2
50,30,-150,0.36816634884862026,0.4,2
50,30,-140,0.36816634884862026,0.4,2
50,30,-130,0.36816634884862026,0.4,2
50,30,140,0.36816634884862026,0.4,2
50,30,150,0.36816634884862026,0.4,2
50,30,160,0.36816634884862026,0.4,2
50,30,170,0.36816634884862026,0.4,2
50,40,-180,0.36816634884862026,0.4,2
50,40,-170,0.36816634884862026,0.4,2
50,40,-160,0.36816634884862026,0.4,2
50,40,-150,0.36816634884862026,0.4,2
50,40,-140,0.36816634884862026,0.4,2
50,40,-130,0.36816634884862026,0.4,2
50,40,-120,0.36816634884862026,0.4,2
50,40,120,0.36816634884862026,0.4,2
50,40,130,0.36816634884862026,0.4,2
50,40,140,0.36816634884862026,0.4,2
50,40,150,0.36816634884862026,0.4,2
50,40,160,0.36816634884862026,0.4,2
50,40,170,0.36816634884862026,0.4,2
50,50,-180,0.36816634884862026,0.4,2
50,50,-170,0.36816634884862026,0.4,2
50,50,-160,0.36816634884862026,0.4,2
50,50,-150,0.36816634884862026,0.4,2
50,50,-140,0.36816634884862026,0.4,2
50,50,-130,0.36816634884862026,0.4,2
50,50,-120,0.36816634884862026,0.4,2
50,50,120,0.36816634884862026,0.4,2
50,50,130,0.36816634884862026,0.4,2
50,50,140,0.36816634884862026,0.4,2
50,50,150,0.36816634884862026,0.4,2
50,50,160,0.36816634884862026,0.4,2
50,50,170,0.36816634884862026,0.4,2
50,60,-180,0.36816634884862026,0.4,2
50,60,-170,0.36816634884862026,0.4,2
50,60,-160,0.36816634884862026,0.4,2
50,60,-150,0.36816634884862026,0.4,2
50,60,-140,0.36816634884862026,0.4,2
50,60,140,0.36816634884862026,0.4,2
50,60,150,0.36816634884862026,0.4,2
50,60,160,0.36816634884862026,0.4,2
50,60,170,0.36816634884862026,0.4,2
60,10,-180,0.36816634884862026,0.4,2
60,10,-170,0.36816634884862026,0.4,2
60,10,-160,0.36816634884862026,0.4,2
60,10,-150,0.36816634884862026,0.4,2
60,10,-140,0.36816634884862026,0.4,2
60,10,170,0.36816634884862026,0.4,2
60,20,-180,0.36816634884862026,0.4,2
60,20,-170,0.36816634884862026,0.4,2
60,20,-160,0.36816634884862026,0.4,2
60,20,-150,0.36816634884862026,0.4,2
60,20,-140,0.36816634884862026,0.4,2
60,20,-130,0.36816634884862026,0.4,2
60,20,170,0.36816634884862026,0.4,2
60,30,-180,0.36816634884862026,0.4,2
60,30,-170,0.36816634884862026,0.4,2
60,30,-160,0.36816634884862026,0.4,2
60,30,-150,0.36816634884862026,0.4,2
60,30,-140,0.36816634884862026,0.4,2
60,30,-130,0.36816634884862026,0.4,2
60,30,-120,0.36816634884862026,0.4,2
60,30,160,0.36816634884862026,0.4,2
60,30,170,0.36816634884862026,0.4,2
60,40,-180,0.36816634884862026,0.4,2
60,40,-170,0.36816634884862026,0.4,2
60,40,-160,0.36816634884862026,0.4,2
60,40,-150,0.36816634884862026,0.4,2
60,40,-140,0.36816634884862026,0.4,2
60,40,-130,0.36816634884862026,0.4,2
60,40,-120,0.36816634884862026,0.4,2
60,40,130,0.36816634884862026,0.4,2
60,40,140,0.36816634884862026,0.4,2
60,40,150,0.36816634884862026,0.4,2
60,40,160,0.36816634884862026,0.4,2
60,40,170,0.36816634884862026,0.4,2
60,50,-180,0.36816634884862026,0.4,2
60,50,-170,0.36816634884862026,0.4,2
60,50,-160,0.36816634884862026,0.4,2
60,50,-150,0.36816634884862026,0.4,2
60,50,-140,0.36816634884862026,0.4,2
60,50,-130,0.36816634884862026,0.4,2
60,50,130,0.36816634884862026,0.4,2
60,50,140,0.36816634884862026,0.4,2
60,50,150,0.36816634884862026,0.4,2
60,50,160,0.36816634884862026,0.4,2
60,50,170,0.36816634884862026,0.4,2
60,60,-180,0.36816634884862026,0.4,2
60,60,-170,0.36816634884862026,0.4,2
60,60,-160,0.36816634884862026,0.4,2
60,60,130,0.36816634884862026,0.4,2
60,60,140,0.36816634884862026,0.4,2
60,60,150,0.36816634884862026,0.4,2
60,60,160,0.36816634884862026,0.4,2
60,60,170,0.36816634884862026,0.4,2
60,70,-180,0.36816634884862026,0.4,2
60,70,-170,0.36816634884862026,0.4,2
60,70,140,0.36816634884862026,0.4,2
60,70,150,0.36816634884862026,0.4,2
60,70,160,0.36816634884862026,0.4,2
60,70,170,0.36816634884862026,0.4,2
60,80,-180,0.36816634884862026,0.4,2
60,80,-170,0.36816634884862026,0.4,2
60,80,150,0.36816634884862026,0.4,2
60,80,160,0.36816634884862026,0.4,2
60,80,170,0.36816634884862026,0.4,2
70,10,-180,0.36816634884862026,0.4,2
70,10,-170,0.36816634884862026,0.4,2
70,10,-160,0.36816634884862026,0.4,2
70,10,-150,0.36816634884862026,0.4,2
70,10,-140,0.36816634884862026,0.4,2
70,10,-130,0.36816634884862026,0.4,2
70,20,-180,0.36816634884862026,0.4,2
70,20,-170,0.36816634884862026,0.4,2
70,20,-160,0.36816634884862026,0.4,2
70,20,-150,0.36816634884862026,0.4,2
70,20,-140,0.36816634884862026,0.4,2
70,20,-130,0.36816634884862026,0.4,2
70,20,-120,0.36816634884862026,0.4,2
70,30,-180,0.36816634884862026,0.4,2
70,30,-170,0.36816634884862026,0.4,2
70,30,-160,0.36816634884862026,0.4,2
70,30,-150,0.36816634884862026,0.4,2
70,30,-140,0.36816634884862026,0.4,2
70,30,-130,0.36816634884862026,0.4,2
70,30,-120,0.36816634884862026,0.4,2
70,30,-110,0.36816634884862026,0.4,2
70,30,-100,0.36816634884862026,0.4,2
70,40,-180,0.36816634884862026,0.4,2
70,40,-170,0.36816634884862026,0.4,2
70,40,-160,0.36816634884862026,0.4,2
70,40,-150,0.36816634884862026,0.4,2
70,40,-140,0.36816634884862026,0.4,2
70,40,-130,0.36816634884862026,0.4,2
70,40,-120,0.36816634884862026,0.4,2
70,40,-110,0.36816634884862026,0.4,2
70,50,-180,0.36816634884862026,0.4,2
70,50,130,0.36816634884862026,0.4,2
70,50,140,0.36816634884862026,0.4,2
70,50,150,0.36816634884862026,0.4,2
70,50,160,0.36816634884862026,0.4,2
70,50,170,0.36816634884862026,0.4,2
70,60,-180,0.36816634884862026,0.4,2
70,60,130,0.36816634884862026,0.4,2
70,60,140,0.36816634884862026,0.4,2
70,60,150,0.36816634884862026,0.4,2
70,60,160,0.36816634884862026,0.4,2
70,60,170,0.36816634884862026,0.4,2
70,70,-180,0.36816634884862026,0.4,2
70,70,140,0.36816634884862026,0.4,2
70,70,150,0.36816634884862026,0.4,2
70,70,160,0.36816634884862026,0.4,2
70,70,170,0.36816634884862026,0.4,2
70,80,-180,0.36816634884862026,0.4,2
70,80,140,0.36816634884862026,0.4,2
70,80,150,0.36816634884862026,0.4,2
70,80,160,0.36816634884862026,0.4,2
70,80,170,0.36816634884862026,0.4,2
70,90,-180,0.36816634884862026,0.4,2
70,90,150,0.36816634884862026,0.4,2
70,90,160,0.36816634884862026,0.4,2
70,90,170,0.36816634884862026,0.4,2
80,10,-160,0.36816634884862026,0.4,2
80,10,-150,0.36816634884862026,0.4,2
80,10,-140,0.36816634884862026,0.4,2
80,10,-130,0.36816634884862026,0.4,2
80,10,-120,0.36816634884862026,0.4,2
80,20,-160,0.36816634884862026,0.4,2
80,20,-150,0.36816634884862026,0.4,2
80,20,-140,0.36816634884862026,0.4,2
80,20,-130,0.36816634884862026,0.4,2
80,20,-120,0.36816634884862026,0.4,2
80,20,-110,0.36816634884862026,0.4,2
80,30,-150,0.36816634884862026,0.4,2
80,30,-140,0.36816634884862026,0.4,2
80,30,-130,0.36816634884862026,0.4,2
80,30,-120,0.36816634884862026,0.4,2
80,30,-110,0.36816634884862026,0.4,2
80,30,-100,0.36816634884862026,0.4,2
80,40,-120,0.36816634884862026,0.4,2
80,40,-110,0.36816634884862026,0.4,2
80,40,-100,0.36816634884862026,0.4,2
80,60,140,0.36816634884862026,0.4,2
80,60,150,0.36816634884862026,0.4,2
80,70,140,0.36816634884862026,0.4,2
80,70,150,0.36816634884862026,0.4,2
80,70,160,0.36816634884862026,0.4,2
80,80,140,0.36816634884862026,0.4,2
80,80,150,0.36816634884862026,0.4,2
80,80,160,0.36816634884862026,0.4,2
80,90,140,0.36816634884862026,0.4,2
80,90,150,0.36816634884862026,0.4,2
80,90,160,0.36816634884862026,0.4,2
80,90,170,0.36816634884862026,0.4,2
90,10,-150,0.36816634884862026,0.4,2
90,10,-140,0.36816634884862026,0.4,2
90,10,-130,0.36816634884862026,0.4,2
90,10,-120,0.36816634884862026,0.4,2
90,10,-110,0.36816634884862026,0.4,2
90,20,-140,0.36816634884862026,0.4,2
90,20,-130,0.36816634884862026,0.4,2
90,20,-120,0.36816634884862026,0.4,2
90,20,-110,0.36816634884862026,0.4,2
90,20,-100,0.36816634884862026,0.4,2
90,30,-130,0.36816634884862026,0.4,2
90,30,-120,0.36816634884862026,0.4,2
90,30,-110,0.36816634884862026,0.4,2
90,30,-100,0.36816634884862026,0.4,2
90,30,-90,0.36816634884862026,0.4,2
90,40,-100,0.36816634884862026,0.4,2
90,40,-90,0.36816634884862026,0.4,2
90,70,140,0.36816634884862026,0.4,2
90,70,150,0.36816634884862026,0.4,2
90,80,140,0.36816634884862026,0.4,2
90,80,150,0.36816634884862026,0.4,2
90,90,140,0.36816634884862026,0.4,2
90,90,150,0.36816634884862026,0.4,2
90,90,160,0.36816634884862026,0.4,2
100,10,-140,0.36816634884862026,0.4,2
100,10,-130,0.36816634884862026,0.4,2
100,10,-120,0.36816634884862026,0.4,2
100,10,-110,0.36816634884862026,0.4,2
100,10,-100,0.36816634884862026,0.4,2
100,20,-130,0.36816634884862026,0.4,2
100,20,-120,0.36816634884862026,0.4,2
100,20,-110,0.36816634884862026,0.4,2
100,20,-100,0.36816634884862026,0.4,2
100,20,-90,0.36816634884862026,0.4,2
100,30,-110,0.36816634884862026,0.4,2
100,30,-100,0.36816634884862026,0.4,2
100,30,-90,0.36816634884862026,0.4,2
100,30,-80,0.36816634884862026,0.4,2
100,40,-90,0.36816634884862026,0.4,2
110,10,-130,0.36816634884862026,0.4,2
110,10,-120,0.36816634884862026,0.4,2
110,10,-110,0.36816634884862026,0.4,2
110,10,-100,0.36816634884862026,0.4,2
110,10,-90,0.36816634884862026,0.4,2
110,20,-120,0.36816634884862026,0.4,2
110,20,-110,0.36816634884862026,0.4,2
110,20,-100,0.36816634884862026,0.4,2
110,20,-90,0.36816634884862026,0.4,2
110,20,-80,0.36816634884862026,0.4,2
110,30,-100,0.36816634884862026,0.4,2
110,30,-90,0.36816634884862026,0.4,2
110,30,-80,0.36816634884862026,0.4,2
110,30,-70,0.36816634884862026,0.4,2
110,40,-80,0.36816634884862026,0.4,2
120,10,-120,0.36816634884862026,0.4,2
120,10,-110,0.36816634884862026,0.4,2
120,10,-100,0.36816634884862026,0.4,2
120,10,-90,0.36816634884862026,0.4,2
120,10,-80,0.36816634884862026,0.4,2
120,20,-100,0.36816634884862026,0.4,2
120,20,-90,0.36816634884862026,0.4,2
120,20,-80,0.36816634884862026,0.4,2
120,20,-70,0.36816634884862026,0.4,2
120,30,-90,0.36816634884862026,0.4,2
120,30,-80,0.36816634884862026,0.4,2
120,30,-70,0.36816634884862026,0.4,2
120,40,-80,0.36816634884862026,0.4,2
